<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.08	05:00:00	1.28114	1.28115	1.28079	1.28094	899	0	3
2024.07.08	06:00:00	1.28094	1.28185	1.28084	1.28146	979	0	0
2024.07.08	07:00:00	1.28146	1.28147	1.28112	1.28146	664	0	2
2024.07.08	08:00:00	1.28146	1.28165	1.28072	1.28095	988	0	2
2024.07.08	09:00:00	1.28099	1.28106	1.28017	1.28022	2071	0	3
2024.07.08	10:00:00	1.28022	1.28147	1.27996	1.28136	2213	0	1
2024.07.08	11:00:00	1.28136	1.28213	1.28127	1.28191	2060	0	0
2024.07.08	12:00:00	1.28190	1.28219	1.28128	1.28191	1679	0	0
2024.07.08	13:00:00	1.28192	1.28302	1.28158	1.28167	1706	0	0
2024.07.08	14:00:00	1.28167	1.28324	1.28144	1.28324	1709	0	0
2024.07.08	15:00:00	1.28326	1.28399	1.28321	1.28382	1923	0	0
2024.07.08	16:00:00	1.28382	1.28445	1.28358	1.28411	1984	0	0
2024.07.08	17:00:00	1.28408	1.28455	1.28289	1.28333	2062	0	0
2024.07.08	18:00:00	1.28332	1.28334	1.28244	1.28256	1629	0	0
2024.07.08	19:00:00	1.28254	1.28265	1.28201	1.28212	1242	0	0
2024.07.08	20:00:00	1.28212	1.28225	1.28148	1.28176	989	0	3
2024.07.08	21:00:00	1.28175	1.28175	1.28078	1.28120	758	0	0
2024.07.08	22:00:00	1.28119	1.28122	1.28078	1.28096	776	0	3
2024.07.08	23:00:00	1.28096	1.28101	1.28036	1.28059	304	0	0
2024.07.09	00:00:00	1.28042	1.28102	1.28024	1.28068	389	0	0
2024.07.09	01:00:00	1.28072	1.28096	1.28065	1.28094	319	0	2
2024.07.09	02:00:00	1.28094	1.28157	1.28089	1.28153	456	0	0
2024.07.09	03:00:00	1.28157	1.28167	1.28072	1.28081	664	0	0
2024.07.09	04:00:00	1.28082	1.28088	1.28005	1.28029	888	0	0
2024.07.09	05:00:00	1.28029	1.28059	1.27989	1.28042	1014	0	1
2024.07.09	06:00:00	1.28042	1.28070	1.28034	1.28051	910	0	1
2024.07.09	07:00:00	1.28051	1.28092	1.28043	1.28087	779	0	0
2024.07.09	08:00:00	1.28086	1.28113	1.28055	1.28100	843	0	0
2024.07.09	09:00:00	1.28114	1.28125	1.28029	1.28066	1588	0	0
2024.07.09	10:00:00	1.28067	1.28120	1.27966	1.27981	1794	0	0
2024.07.09	11:00:00	1.27981	1.28058	1.27961	1.28054	1624	0	0
2024.07.09	12:00:00	1.28054	1.28143	1.28041	1.28081	1035	0	0
2024.07.09	13:00:00	1.28080	1.28253	1.28055	1.28144	1392	0	0
2024.07.09	14:00:00	1.28144	1.28146	1.27937	1.27996	1647	0	0
2024.07.09	15:00:00	1.27997	1.28068	1.27975	1.28066	1731	0	0
2024.07.09	16:00:00	1.28075	1.28209	1.28042	1.28153	1998	0	0
2024.07.09	17:00:00	1.28153	1.28207	1.27911	1.27969	3317	0	0
2024.07.09	18:00:00	1.27969	1.28021	1.27779	1.27845	2482	0	0
2024.07.09	19:00:00	1.27845	1.27869	1.27781	1.27830	1845	0	3
2024.07.09	20:00:00	1.27830	1.27903	1.27821	1.27826	1753	0	2
2024.07.09	21:00:00	1.27824	1.27878	1.27815	1.27866	1045	0	3
2024.07.09	22:00:00	1.27867	1.27898	1.27841	1.27897	1073	0	2
2024.07.09	23:00:00	1.27898	1.27900	1.27854	1.27854	378	0	0
2024.07.10	00:00:00	1.27833	1.27885	1.27788	1.27866	483	0	0
2024.07.10	01:00:00	1.27857	1.27882	1.27854	1.27875	429	0	3
2024.07.10	02:00:00	1.27876	1.27889	1.27863	1.27878	465	0	3
2024.07.10	03:00:00	1.27878	1.27915	1.27842	1.27857	971	0	0
2024.07.10	04:00:00	1.27858	1.27894	1.27851	1.27874	994	0	2
2024.07.10	05:00:00	1.27874	1.27895	1.27845	1.27893	1214	0	0
2024.07.10	06:00:00	1.27894	1.27945	1.27886	1.27924	645	0	0
2024.07.10	07:00:00	1.27924	1.27944	1.27913	1.27943	738	0	0
2024.07.10	08:00:00	1.27944	1.27964	1.27885	1.27903	664	0	0
2024.07.10	09:00:00	1.27906	1.27976	1.27891	1.27964	1520	0	0
2024.07.10	10:00:00	1.27968	1.28018	1.27901	1.27922	1710	0	0
2024.07.10	11:00:00	1.27922	1.27988	1.27893	1.27966	1615	0	0
2024.07.10	12:00:00	1.27967	1.28118	1.27966	1.28087	1519	0	0
2024.07.10	13:00:00	1.28087	1.28113	1.28021	1.28083	1406	0	0
2024.07.10	14:00:00	1.28082	1.28122	1.28057	1.28058	1405	0	0
2024.07.10	15:00:00	1.28057	1.28116	1.28048	1.28083	1435	0	0
2024.07.10	16:00:00	1.28083	1.28367	1.28064	1.28286	2206	0	0
2024.07.10	17:00:00	1.28286	1.28447	1.28262	1.28296	2327	0	0
2024.07.10	18:00:00	1.28297	1.28466	1.28296	1.28410	1836	0	0
2024.07.10	19:00:00	1.28410	1.28466	1.28398	1.28462	1469	0	1
2024.07.10	20:00:00	1.28462	1.28469	1.28348	1.28395	1346	0	0
2024.07.10	21:00:00	1.28396	1.28458	1.28360	1.28456	853	0	0
2024.07.10	22:00:00	1.28455	1.28465	1.28407	1.28461	868	0	0
2024.07.10	23:00:00	1.28459	1.28488	1.28450	1.28477	424	0	0
2024.07.11	00:00:00	1.28476	1.28487	1.28454	1.28486	118	0	8
2024.07.11	01:00:00	1.28486	1.28495	1.28484	1.28493	320	0	0
2024.07.11	02:00:00	1.28494	1.28542	1.28493	1.28540	435	0	0
2024.07.11	03:00:00	1.28541	1.28582	1.28525	1.28546	961	0	0
2024.07.11	04:00:00	1.28546	1.28566	1.28491	1.28561	797	0	1
2024.07.11	05:00:00	1.28562	1.28642	1.28560	1.28617	822	0	0
2024.07.11	06:00:00	1.28617	1.28628	1.28589	1.28611	614	0	0
2024.07.11	07:00:00	1.28611	1.28615	1.28570	1.28580	560	0	0
2024.07.11	08:00:00	1.28581	1.28605	1.28550	1.28550	652	0	0
2024.07.11	09:00:00	1.28549	1.28679	1.28549	1.28590	1921	0	0
2024.07.11	10:00:00	1.28590	1.28704	1.28565	1.28659	1771	0	0
2024.07.11	11:00:00	1.28659	1.28751	1.28659	1.28750	1541	0	0
2024.07.11	12:00:00	1.28749	1.28790	1.28729	1.28761	1499	0	0
2024.07.11	13:00:00	1.28761	1.28816	1.28742	1.28770	1321	0	0
2024.07.11	14:00:00	1.28770	1.28791	1.28712	1.28770	1166	0	0
2024.07.11	15:00:00	1.28769	1.29487	1.28688	1.29316	3751	0	0
2024.07.11	16:00:00	1.29314	1.29483	1.29036	1.29271	4570	0	0
2024.07.11	17:00:00	1.29270	1.29364	1.29110	1.29241	3481	0	0
2024.07.11	18:00:00	1.29242	1.29280	1.29105	1.29161	2900	0	0
2024.07.11	19:00:00	1.29160	1.29181	1.29051	1.29106	2288	0	0
2024.07.11	20:00:00	1.29106	1.29110	1.28988	1.29020	2270	0	0
2024.07.11	21:00:00	1.29020	1.29150	1.29019	1.29129	1865	0	0
2024.07.11	22:00:00	1.29130	1.29147	1.29079	1.29114	1502	0	0
2024.07.11	23:00:00	1.29112	1.29142	1.29105	1.29137	569	0	0
2024.07.12	00:00:00	1.29130	1.29140	1.29038	1.29116	398	0	11
2024.07.12	01:00:00	1.29116	1.29162	1.29096	1.29129	744	0	3
2024.07.12	02:00:00	1.29128	1.29239	1.29106	1.29235	1678	0	2
2024.07.12	03:00:00	1.29235	1.29242	1.29087	1.29092	1913	0	3
2024.07.12	04:00:00	1.29091	1.29121	1.29031	1.29038	1268	0	0
2024.07.12	05:00:00	1.29038	1.29073	1.29021	1.29049	1260	0	0
2024.07.12	06:00:00	1.29050	1.29090	1.29036	1.29076	842	0	0
2024.07.12	07:00:00	1.29076	1.29125	1.29075	1.29113	853	0	2
2024.07.12	08:00:00	1.29115	1.29166	1.29096	1.29127	1141	0	1
2024.07.12	09:00:00	1.29133	1.29172	1.29028	1.29060	1887	0	0
2024.07.12	10:00:00	1.29061	1.29300	1.29050	1.29278	1743	0	0
2024.07.12	11:00:00	1.29280	1.29456	1.29277	1.29456	1779	0	0
2024.07.12	12:00:00	1.29457	1.29501	1.29420	1.29496	1506	0	0
2024.07.12	13:00:00	1.29496	1.29614	1.29492	1.29614	1654	0	0
2024.07.12	14:00:00	1.29616	1.29663	1.29585	1.29607	1491	0	0
2024.07.12	15:00:00	1.29608	1.29683	1.29303	1.29650	3384	0	2
2024.07.12	16:00:00	1.29651	1.29788	1.29578	1.29788	3395	0	0
2024.07.12	17:00:00	1.29762	1.29900	1.29715	1.29894	3619	0	0
2024.07.12	18:00:00	1.29893	1.29905	1.29831	1.29840	2271	0	0
2024.07.12	19:00:00	1.29840	1.29888	1.29834	1.29870	1638	0	0
2024.07.12	20:00:00	1.29872	1.29895	1.29804	1.29884	1178	0	0
2024.07.12	21:00:00	1.29884	1.29901	1.29836	1.29889	984	0	0
2024.07.12	22:00:00	1.29889	1.29905	1.29823	1.29856	1329	0	0
2024.07.12	23:00:00	1.29861	1.29885	1.29844	1.29875	550	0	0
2024.07.15	00:00:00	1.29636	1.29808	1.29615	1.29764	500	0	5
2024.07.15	01:00:00	1.29764	1.29766	1.29627	1.29684	1254	0	3
2024.07.15	02:00:00	1.29684	1.29693	1.29642	1.29669	957	0	0
2024.07.15	03:00:00	1.29669	1.29680	1.29622	1.29661	1203	0	0
2024.07.15	04:00:00	1.29661	1.29678	1.29617	1.29658	1022	0	2
2024.07.15	05:00:00	1.29659	1.29707	1.29631	1.29702	850	0	3
2024.07.15	06:00:00	1.29702	1.29751	1.29693	1.29747	624	0	0
2024.07.15	07:00:00	1.29747	1.29757	1.29727	1.29755	588	0	0
2024.07.15	08:00:00	1.29755	1.29786	1.29739	1.29752	609	0	0
2024.07.15	09:00:00	1.29752	1.29775	1.29640	1.29699	1827	0	0
2024.07.15	10:00:00	1.29701	1.29829	1.29635	1.29816	2226	0	0
2024.07.15	11:00:00	1.29816	1.29895	1.29814	1.29886	1662	0	0
2024.07.15	12:00:00	1.29886	1.29906	1.29809	1.29825	1676	0	0
2024.07.15	13:00:00	1.29825	1.29837	1.29693	1.29786	1750	0	0
2024.07.15	14:00:00	1.29785	1.29817	1.29711	1.29734	1873	0	2
2024.07.15	15:00:00	1.29735	1.29783	1.29674	1.29770	2072	0	0
2024.07.15	16:00:00	1.29771	1.29941	1.29761	1.29933	2209	0	1
2024.07.15	17:00:00	1.29933	1.29946	1.29800	1.29830	2442	0	2
2024.07.15	18:00:00	1.29830	1.29905	1.29802	1.29819	2136	0	0
2024.07.15	19:00:00	1.29819	1.29894	1.29673	1.29771	2629	0	0
2024.07.15	20:00:00	1.29771	1.29771	1.29622	1.29656	2555	0	0
2024.07.15	21:00:00	1.29659	1.29738	1.29642	1.29724	1624	0	0
2024.07.15	22:00:00	1.29722	1.29733	1.29658	1.29683	1533	0	1
2024.07.15	23:00:00	1.29681	1.29693	1.29665	1.29666	417	0	1
2024.07.16	00:00:00	1.29670	1.29700	1.29614	1.29639	427	0	15
2024.07.16	01:00:00	1.29638	1.29681	1.29638	1.29667	476	0	3
2024.07.16	02:00:00	1.29667	1.29694	1.29666	1.29691	625	0	0
2024.07.16	03:00:00	1.29691	1.29697	1.29637	1.29649	982	0	3
2024.07.16	04:00:00	1.29649	1.29660	1.29612	1.29657	1191	0	3
2024.07.16	05:00:00	1.29657	1.29665	1.29613	1.29628	882	0	1
