<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.15	08:00:00	156.356	156.361	156.174	156.213	357	0	3
2024.05.15	08:15:00	156.213	156.285	156.213	156.271	339	0	2
2024.05.15	08:30:00	156.273	156.333	156.272	156.327	306	0	3
2024.05.15	08:45:00	156.330	156.333	156.231	156.239	281	0	2
2024.05.15	09:00:00	156.238	156.359	156.225	156.348	404	0	1
2024.05.15	09:15:00	156.349	156.372	156.304	156.360	457	0	2
2024.05.15	09:30:00	156.360	156.390	156.320	156.340	401	0	2
2024.05.15	09:45:00	156.341	156.360	156.250	156.254	424	0	4
2024.05.15	10:00:00	156.254	156.282	156.190	156.200	449	0	4
2024.05.15	10:15:00	156.200	156.253	156.087	156.103	439	0	2
2024.05.15	10:30:00	156.103	156.119	155.960	156.018	608	0	3
2024.05.15	10:45:00	156.018	156.121	156.018	156.096	541	0	0
2024.05.15	11:00:00	156.096	156.120	156.062	156.063	435	0	2
2024.05.15	11:15:00	156.064	156.064	155.812	155.850	645	0	1
2024.05.15	11:30:00	155.848	155.853	155.654	155.722	741	0	0
2024.05.15	11:45:00	155.723	155.741	155.571	155.647	575	0	1
2024.05.15	12:00:00	155.646	155.710	155.603	155.673	652	0	2
2024.05.15	12:15:00	155.674	155.761	155.673	155.726	426	0	3
2024.05.15	12:30:00	155.726	155.792	155.707	155.783	409	0	3
2024.05.15	12:45:00	155.783	155.847	155.763	155.828	374	0	1
2024.05.15	13:00:00	155.824	155.877	155.816	155.847	273	0	1
2024.05.15	13:15:00	155.847	155.847	155.773	155.839	329	0	4
2024.05.15	13:30:00	155.839	155.854	155.812	155.842	341	0	3
2024.05.15	13:45:00	155.842	155.842	155.700	155.737	428	0	2
2024.05.15	14:00:00	155.737	155.753	155.640	155.658	459	0	4
2024.05.15	14:15:00	155.659	155.674	155.570	155.658	559	0	0
2024.05.15	14:30:00	155.660	155.702	155.625	155.683	424	0	2
2024.05.15	14:45:00	155.683	155.728	155.645	155.674	495	0	3
2024.05.15	15:00:00	155.674	155.687	155.381	155.574	761	0	2
2024.05.15	15:15:00	155.575	155.657	155.509	155.561	690	0	3
2024.05.15	15:30:00	155.410	155.447	154.751	155.243	1550	0	0
2024.05.15	15:45:00	155.261	155.335	155.047	155.116	1233	0	0
2024.05.15	16:00:00	155.116	155.250	155.026	155.106	1170	0	0
2024.05.15	16:15:00	155.107	155.358	155.104	155.346	1100	0	2
2024.05.15	16:30:00	155.328	155.529	155.324	155.514	1010	0	2
2024.05.15	16:45:00	155.514	155.799	155.474	155.737	1027	0	0
2024.05.15	17:00:00	155.740	155.762	155.606	155.690	899	0	1
2024.05.15	17:15:00	155.690	155.707	155.458	155.484	878	0	2
2024.05.15	17:30:00	155.480	155.512	155.372	155.425	804	0	2
2024.05.15	17:45:00	155.428	155.505	155.294	155.311	840	0	3
2024.05.15	18:00:00	155.312	155.351	155.083	155.091	774	0	0
2024.05.15	18:15:00	155.092	155.158	154.794	154.833	893	0	1
2024.05.15	18:30:00	154.831	154.941	154.740	154.896	930	0	1
2024.05.15	18:45:00	154.896	155.083	154.868	155.024	789	0	2
2024.05.15	19:00:00	155.024	155.127	154.944	154.976	678	0	4
2024.05.15	19:15:00	154.974	155.020	154.900	154.914	736	0	4
2024.05.15	19:30:00	154.910	154.964	154.833	154.929	612	0	2
2024.05.15	19:45:00	154.929	155.027	154.912	154.978	533	0	3
2024.05.15	20:00:00	154.978	154.999	154.769	154.769	502	0	3
2024.05.15	20:15:00	154.769	154.884	154.734	154.845	513	0	2
2024.05.15	20:30:00	154.844	154.844	154.688	154.771	532	0	4
2024.05.15	20:45:00	154.771	154.810	154.707	154.743	589	0	2
2024.05.15	21:00:00	154.743	154.959	154.728	154.955	575	0	4
2024.05.15	21:15:00	154.955	154.995	154.927	154.943	416	0	4
2024.05.15	21:30:00	154.940	155.021	154.926	155.011	436	0	3
2024.05.15	21:45:00	155.011	155.015	154.898	154.903	480	0	4
2024.05.15	22:00:00	154.905	154.943	154.862	154.917	362	0	3
2024.05.15	22:15:00	154.917	154.933	154.884	154.929	382	0	4
2024.05.15	22:30:00	154.929	155.018	154.929	154.989	326	0	2
2024.05.15	22:45:00	154.989	154.991	154.942	154.965	260	0	2
2024.05.15	23:00:00	154.969	154.969	154.918	154.922	145	0	6
2024.05.15	23:15:00	154.922	154.924	154.822	154.911	273	0	6
2024.05.15	23:30:00	154.910	154.927	154.873	154.881	168	0	10
2024.05.15	23:45:00	154.881	154.902	154.837	154.865	303	0	4
2024.05.16	00:00:00	154.856	154.889	154.780	154.791	75	0	11
2024.05.16	00:15:00	154.787	154.811	154.746	154.789	69	0	47
2024.05.16	00:30:00	154.789	154.836	154.756	154.836	127	0	32
2024.05.16	00:45:00	154.836	154.837	154.751	154.767	216	0	29
2024.05.16	01:00:00	154.768	154.803	154.589	154.643	255	0	7
2024.05.16	01:15:00	154.643	154.677	154.552	154.579	338	0	4
2024.05.16	01:30:00	154.571	154.586	154.501	154.503	340	0	6
2024.05.16	01:45:00	154.507	154.574	154.503	154.556	384	0	7
2024.05.16	02:00:00	154.551	154.676	154.545	154.558	508	0	5
2024.05.16	02:15:00	154.558	154.563	154.260	154.310	583	0	3
2024.05.16	02:30:00	154.309	154.341	154.166	154.272	553	0	1
2024.05.16	02:45:00	154.272	154.338	154.153	154.297	586	0	2
2024.05.16	03:00:00	154.288	154.533	154.287	154.389	860	0	3
2024.05.16	03:15:00	154.378	154.448	154.045	154.045	881	0	3
2024.05.16	03:30:00	154.047	154.074	153.874	153.968	854	0	2
2024.05.16	03:45:00	153.968	153.968	153.597	153.661	993	0	1
2024.05.16	04:00:00	153.656	153.917	153.651	153.799	945	0	0
2024.05.16	04:15:00	153.788	153.837	153.626	153.796	829	0	1
2024.05.16	04:30:00	153.794	153.860	153.636	153.834	805	0	1
2024.05.16	04:45:00	153.833	154.121	153.833	154.094	777	0	2
2024.05.16	05:00:00	154.094	154.213	154.094	154.158	810	0	3
2024.05.16	05:15:00	154.181	154.309	154.085	154.094	709	0	3
2024.05.16	05:30:00	154.091	154.118	153.869	153.934	782	0	0
2024.05.16	05:45:00	153.934	154.035	153.829	154.003	780	0	3
2024.05.16	06:00:00	154.003	154.061	153.929	153.991	628	0	3
2024.05.16	06:15:00	153.993	154.008	153.892	153.934	392	0	3
2024.05.16	06:30:00	153.933	154.046	153.917	154.012	472	0	3
2024.05.16	06:45:00	154.012	154.082	153.927	153.965	470	0	0
2024.05.16	07:00:00	153.969	154.010	153.931	153.995	444	0	0
2024.05.16	07:15:00	153.995	154.009	153.967	153.992	340	0	2
2024.05.16	07:30:00	153.992	154.047	153.864	153.867	461	0	0
2024.05.16	07:45:00	153.867	153.943	153.802	153.932	468	0	2
2024.05.16	08:00:00	153.933	153.956	153.849	153.935	532	0	2
2024.05.16	08:15:00	153.935	153.994	153.927	153.971	383	0	2
2024.05.16	08:30:00	153.971	154.056	153.922	154.039	434	0	2
2024.05.16	08:45:00	154.037	154.193	154.028	154.177	484	0	2
2024.05.16	09:00:00	154.175	154.282	154.147	154.227	759	0	2
2024.05.16	09:15:00	154.227	154.287	154.166	154.195	673	0	2
2024.05.16	09:30:00	154.197	154.233	154.111	154.147	724	0	1
2024.05.16	09:45:00	154.149	154.379	154.148	154.362	690	0	2
2024.05.16	10:00:00	154.356	154.451	154.336	154.360	841	0	2
2024.05.16	10:15:00	154.367	154.419	154.301	154.312	762	0	2
2024.05.16	10:30:00	154.314	154.352	154.277	154.349	591	0	0
2024.05.16	10:45:00	154.349	154.439	154.306	154.414	656	0	0
2024.05.16	11:00:00	154.414	154.529	154.336	154.529	668	0	2
2024.05.16	11:15:00	154.528	154.808	154.515	154.777	780	0	0
2024.05.16	11:30:00	154.776	154.791	154.638	154.639	658	0	2
2024.05.16	11:45:00	154.639	154.741	154.613	154.714	632	0	2
2024.05.16	12:00:00	154.713	154.745	154.678	154.734	538	0	0
2024.05.16	12:15:00	154.734	154.783	154.700	154.773	468	0	0
2024.05.16	12:30:00	154.773	154.784	154.693	154.694	452	0	2
2024.05.16	12:45:00	154.694	154.696	154.639	154.675	415	0	0
2024.05.16	13:00:00	154.675	154.704	154.614	154.636	396	0	2
2024.05.16	13:15:00	154.636	154.737	154.625	154.734	325	0	2
2024.05.16	13:30:00	154.734	154.737	154.674	154.729	300	0	2
2024.05.16	13:45:00	154.729	154.729	154.655	154.672	378	0	2
2024.05.16	14:00:00	154.672	154.711	154.657	154.666	377	0	2
2024.05.16	14:15:00	154.666	154.893	154.655	154.872	447	0	0
