<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.12	12:00:00	147.360	147.734	147.207	147.715	9737	0	4
2024.08.12	16:00:00	147.714	148.220	147.234	147.352	16176	0	3
2024.08.12	20:00:00	147.340	147.341	147.041	147.183	10830	0	3
2024.08.13	00:00:00	147.189	147.301	146.912	147.266	5622	0	2
2024.08.13	04:00:00	147.260	147.797	147.224	147.710	5770	0	2
2024.08.13	08:00:00	147.709	147.945	147.554	147.841	10089	0	3
2024.08.13	12:00:00	147.841	147.918	147.041	147.403	12865	0	2
2024.08.13	16:00:00	147.403	147.470	146.704	146.733	15860	0	2
2024.08.13	20:00:00	146.734	146.909	146.597	146.820	10441	0	4
2024.08.14	00:00:00	146.809	147.143	146.558	147.092	6859	0	5
2024.08.14	04:00:00	147.092	147.184	146.072	146.865	10413	0	2
2024.08.14	08:00:00	146.865	147.495	146.774	147.113	12385	0	3
2024.08.14	12:00:00	147.112	147.574	146.507	147.310	11571	0	2
2024.08.14	16:00:00	147.313	147.438	146.573	146.945	16539	0	3
2024.08.14	20:00:00	146.944	147.439	146.932	147.304	7836	0	3
2024.08.15	00:00:00	147.299	147.401	147.145	147.227	4596	0	2
2024.08.15	04:00:00	147.227	147.602	147.200	147.267	8578	0	2
2024.08.15	08:00:00	147.267	147.390	147.053	147.335	9957	0	4
2024.08.15	12:00:00	147.335	149.156	147.180	148.958	10821	0	2
2024.08.15	16:00:00	148.957	149.325	148.780	149.041	15428	0	2
2024.08.15	20:00:00	149.042	149.376	148.958	149.267	6661	0	2
2024.08.16	00:00:00	149.257	149.342	148.909	149.153	4755	0	2
2024.08.16	04:00:00	149.152	149.228	148.740	148.862	8566	0	2
2024.08.16	08:00:00	148.859	149.093	148.656	148.711	10235	0	4
2024.08.16	12:00:00	148.711	148.764	147.632	147.682	12903	0	2
2024.08.16	16:00:00	147.678	148.268	147.625	148.001	14324	0	2
2024.08.16	20:00:00	148.001	148.006	147.567	147.590	6941	0	2
2024.08.19	00:00:00	147.577	148.050	147.474	147.816	6376	0	2
2024.08.19	04:00:00	147.817	147.878	145.862	146.187	12452	0	2
2024.08.19	08:00:00	146.188	146.295	145.187	146.077	16491	0	3
2024.08.19	12:00:00	146.086	146.518	145.930	146.215	13243	0	3
2024.08.19	16:00:00	146.218	146.711	146.192	146.499	14164	0	2
2024.08.19	20:00:00	146.499	146.694	146.460	146.565	6721	0	4
2024.08.20	00:00:00	146.566	146.867	146.180	146.343	6991	0	2
2024.08.20	04:00:00	146.342	147.163	145.848	146.929	12708	0	3
2024.08.20	08:00:00	146.929	147.342	146.233	146.520	13924	0	2
2024.08.20	12:00:00	146.519	146.556	146.122	146.162	11340	0	3
2024.08.20	16:00:00	146.172	146.292	145.372	145.394	15390	0	2
2024.08.20	20:00:00	145.394	145.534	145.194	145.246	6549	0	2
2024.08.21	00:00:00	145.232	145.549	144.930	145.450	9760	0	2
2024.08.21	04:00:00	145.450	145.586	145.254	145.438	3138	0	4
