<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.29	12:00:00	1.08373	1.08439	1.08369	1.08438	483	0	0
2024.05.29	12:15:00	1.08439	1.08475	1.08428	1.08473	479	0	0
2024.05.29	12:30:00	1.08471	1.08512	1.08457	1.08507	326	0	0
2024.05.29	12:45:00	1.08507	1.08561	1.08493	1.08516	349	0	0
2024.05.29	13:00:00	1.08511	1.08525	1.08469	1.08471	300	0	0
2024.05.29	13:15:00	1.08471	1.08472	1.08430	1.08440	264	0	0
2024.05.29	13:30:00	1.08441	1.08449	1.08411	1.08448	284	0	0
2024.05.29	13:45:00	1.08448	1.08523	1.08434	1.08468	357	0	0
2024.05.29	14:00:00	1.08468	1.08477	1.08371	1.08381	340	0	0
2024.05.29	14:15:00	1.08381	1.08399	1.08354	1.08399	389	0	0
2024.05.29	14:30:00	1.08402	1.08462	1.08402	1.08450	459	0	0
2024.05.29	14:45:00	1.08450	1.08519	1.08447	1.08499	458	0	0
2024.05.29	15:00:00	1.08498	1.08584	1.08497	1.08555	609	0	0
2024.05.29	15:15:00	1.08556	1.08578	1.08523	1.08546	630	0	0
2024.05.29	15:30:00	1.08545	1.08556	1.08490	1.08515	536	0	0
2024.05.29	15:45:00	1.08517	1.08538	1.08462	1.08462	611	0	0
2024.05.29	16:00:00	1.08466	1.08470	1.08341	1.08388	696	0	0
2024.05.29	16:15:00	1.08387	1.08397	1.08336	1.08356	645	0	0
2024.05.29	16:30:00	1.08355	1.08385	1.08318	1.08353	732	0	0
2024.05.29	16:45:00	1.08354	1.08434	1.08348	1.08385	808	0	0
2024.05.29	17:00:00	1.08386	1.08419	1.08355	1.08360	752	0	0
2024.05.29	17:15:00	1.08360	1.08370	1.08205	1.08208	736	0	0
2024.05.29	17:30:00	1.08208	1.08220	1.08155	1.08171	633	0	0
2024.05.29	17:45:00	1.08171	1.08209	1.08112	1.08147	818	0	0
2024.05.29	18:00:00	1.08146	1.08171	1.08105	1.08134	712	0	0
2024.05.29	18:15:00	1.08135	1.08165	1.08116	1.08136	533	0	0
2024.05.29	18:30:00	1.08136	1.08136	1.08091	1.08116	471	0	0
2024.05.29	18:45:00	1.08115	1.08126	1.08088	1.08110	523	0	0
2024.05.29	19:00:00	1.08110	1.08126	1.08080	1.08085	492	0	0
2024.05.29	19:15:00	1.08084	1.08146	1.08074	1.08124	461	0	0
2024.05.29	19:30:00	1.08124	1.08166	1.08108	1.08145	355	0	0
2024.05.29	19:45:00	1.08144	1.08174	1.08141	1.08155	365	0	0
2024.05.29	20:00:00	1.08153	1.08159	1.08073	1.08094	632	0	0
2024.05.29	20:15:00	1.08094	1.08149	1.08089	1.08144	371	0	0
2024.05.29	20:30:00	1.08143	1.08147	1.08107	1.08107	393	0	0
2024.05.29	20:45:00	1.08108	1.08145	1.08100	1.08135	287	0	0
2024.05.29	21:00:00	1.08134	1.08154	1.08125	1.08144	272	0	0
2024.05.29	21:15:00	1.08144	1.08144	1.08102	1.08109	297	0	0
2024.05.29	21:30:00	1.08109	1.08113	1.08081	1.08086	308	0	0
2024.05.29	21:45:00	1.08085	1.08085	1.08048	1.08059	415	0	0
2024.05.29	22:00:00	1.08059	1.08062	1.08028	1.08039	353	0	0
2024.05.29	22:15:00	1.08039	1.08046	1.08020	1.08033	374	0	0
2024.05.29	22:30:00	1.08034	1.08038	1.08006	1.08009	381	0	0
2024.05.29	22:45:00	1.08010	1.08020	1.08000	1.08018	336	0	0
2024.05.29	23:00:00	1.08019	1.08027	1.08006	1.08015	171	0	0
2024.05.29	23:15:00	1.08016	1.08016	1.08000	1.08003	131	0	5
2024.05.29	23:30:00	1.08003	1.08007	1.07994	1.08000	160	0	5
2024.05.29	23:45:00	1.08001	1.08016	1.07994	1.08003	159	0	0
2024.05.30	00:00:00	1.08003	1.08038	1.07998	1.08008	117	0	16
2024.05.30	00:15:00	1.08008	1.08036	1.08008	1.08025	35	0	14
2024.05.30	00:30:00	1.08025	1.08039	1.08019	1.08031	66	0	14
2024.05.30	00:45:00	1.08026	1.08038	1.08024	1.08025	33	0	14
2024.05.30	01:00:00	1.08034	1.08034	1.08003	1.08020	133	0	0
2024.05.30	01:15:00	1.08023	1.08027	1.08014	1.08017	82	0	7
2024.05.30	01:30:00	1.08018	1.08020	1.08004	1.08014	91	0	7
2024.05.30	01:45:00	1.08014	1.08015	1.07999	1.08007	83	0	7
2024.05.30	02:00:00	1.08007	1.08022	1.08003	1.08021	218	0	0
2024.05.30	02:15:00	1.08021	1.08024	1.08003	1.08003	101	0	0
2024.05.30	02:30:00	1.08003	1.08013	1.07996	1.08011	111	0	0
2024.05.30	02:45:00	1.08012	1.08018	1.08000	1.08012	224	0	0
2024.05.30	03:00:00	1.08012	1.08012	1.07971	1.07988	260	0	0
2024.05.30	03:15:00	1.07988	1.07999	1.07967	1.07998	248	0	0
2024.05.30	03:30:00	1.07998	1.08002	1.07955	1.07957	234	0	0
2024.05.30	03:45:00	1.07958	1.07977	1.07957	1.07965	281	0	0
2024.05.30	04:00:00	1.07966	1.08006	1.07955	1.08001	277	0	0
2024.05.30	04:15:00	1.08002	1.08046	1.07991	1.08010	309	0	0
2024.05.30	04:30:00	1.08009	1.08027	1.07993	1.08003	373	0	0
2024.05.30	04:45:00	1.08004	1.08006	1.07976	1.07983	303	0	0
2024.05.30	05:00:00	1.07983	1.07997	1.07976	1.07985	229	0	0
2024.05.30	05:15:00	1.07985	1.07995	1.07972	1.07989	241	0	0
2024.05.30	05:30:00	1.07989	1.07990	1.07954	1.07955	234	0	0
2024.05.30	05:45:00	1.07955	1.07975	1.07937	1.07974	256	0	0
2024.05.30	06:00:00	1.07974	1.07977	1.07962	1.07972	201	0	0
2024.05.30	06:15:00	1.07972	1.07988	1.07964	1.07967	264	0	0
